id	name	type	type_id
45992	Private Face-to-Face	SECTOR	11
45994	Precision Instruments/Intelligent Detections	PRODUCT	10
45995	Smart Logistics/Smart Manufacturing Products	PRODUCT	10
45996	Battery Compartment	PRODUCT	10
45997	Energy Management Systems	PRODUCT	10
45998	Energy Storage Bidirectional Converters	PRODUCT	10
45999	Energy Storage Full Life Cycle Advanced Management Systems	PRODUCT	10
46000	Equipment Integration and Maintenance Services	SECTOR	11
46001	EPC Engineering General Contract Services	SECTOR	11
46003	Railway Bearings	PRODUCT	10
46004	Aircraft Bearings	PRODUCT	10
46006	IM Cloud	PRODUCT	10
46007	Terminal Cloud	PRODUCT	10
46008	B2C Services	SECTOR	11
46009	MVaaS	PRODUCT	10
46010	Real-time audio and video technologies	CONCEPT	8
46011	IoT cloud	PRODUCT	10
46012	IoT communication	CONCEPT	8
46014	Animal Vaccine Division	SECTOR	11
46015	Engineering Division	SECTOR	11
46016	Feed Technical Consulting Services	SECTOR	11
46017	Organic and Microbial Fertilizers	PRODUCT	10
46018	Fresh and Live Aquatic Products	PRODUCT	10
46019	Wholesale and Retail of Feed and Feed Raw Materials	SECTOR	11
46020	Import and Export of Self-Operated, Agency Goods, and Technologies	SECTOR	11
46022	High-Performance Batteries	PRODUCT	10
46023	New Energy Battery Materials	PRODUCT	10
46024	Urban Sewage and Industrial Wastewater Treatment	SECTOR	11
46025	Application and Development of Utility Technology Activities	SECTOR	11
46026	Ferromanganese Alloys	PRODUCT	10
46027	Electrolytic Manganese Metal	PRODUCT	10
46028	Primary and Secondary Battery Materials	PRODUCT	10
46029	Manganese Dioxide	PRODUCT	10
46030	Manganese Tetroxide	PRODUCT	10
46032	Thermal Management Products	PRODUCT	10
46033	Commercial Vehicle Industry	SECTOR	11
46034	Off-Road Vehicle Industry	SECTOR	11
46035	Air Conditioning Industry	SECTOR	11
46036	Heat Pump Industry	SECTOR	11
46037	Battery Thermal Management Industry	SECTOR	11
46038	Engine Thermal Management Industry	SECTOR	11
46039	Water Pump Industry	SECTOR	11
46040	Gas-Liquid Separator Industry	SECTOR	11
46042	Mobile Internet marketing	SECTOR	11
46043	Men's wear	SECTOR	11
46044	Women's wear	SECTOR	11
46045	Children's wear	SECTOR	11
46046	Healthy life solutions	PRODUCT	10
46047	Home textiles	PRODUCT	10
46048	Luggage accessories	PRODUCT	10
46050	Aluminium	SECTOR	11
46052	Holingol	GPE	1
46054	Photovoltaic Silicon Wafers	PRODUCT	10
46055	Photovoltaic Cells	PRODUCT	10
46056	Photovoltaic Components	PRODUCT	10
46057	Silicon Materials	PRODUCT	10
46058	Grid Transmission	SECTOR	11
46060	Heat-Shrinkable Materials	PRODUCT	10
46061	Ring Network Cabinets	PRODUCT	10
46062	High and Low Voltage Switchgears	PRODUCT	10
46063	Fully Insulated Closed Busbar Tubes	PRODUCT	10
46064	High-Temperature Silicone Wires	PRODUCT	10
46065	High-Temperature Resistant PTFE Casing	PRODUCT	10
46066	Conductor Connecting Pipes	PRODUCT	10
46067	Heat Shrinkable Composite Double-Wall Pipes	PRODUCT	10
46069	Garden Machinery	PRODUCT	10
46070	Chippers	PRODUCT	10
46071	Building HVAC	SECTOR	11
46073	Metal and Chemical Products	PRODUCT	10
46074	UHV Projects	EVENT	3
46075	Automobile Tires	PRODUCT	10
46076	Rubber Hoses	PRODUCT	10
46077	High-Speed Railways	PRODUCT	10
46078	Intercity Rails	PRODUCT	10
46079	Photovoltaic Solar Wafer Cutting	PRODUCT	10
46082	Structural and Residential Steel Structures	PRODUCT	10
46083	Chemical Fiber Products	PRODUCT	10
46084	Construction Steel Structure Business	SECTOR	11
46085	Health Sector	SECTOR	11
46087	Ink	SECTOR	11
46088	Daily Chemical	SECTOR	11
46089	Tongling	GPE	1
46091	SaaS services	PRODUCT	10
46092	Advertising and digital marketing	PRODUCT	10
46093	Big data risk control technology	PRODUCT	10
46094	Artificial technology services	PRODUCT	10
46095	Electronics products	PRODUCT	10
46097	Chip Electronic Components	PRODUCT	10
46098	EMC Components	PRODUCT	10
46099	Tantalum Capacitors	PRODUCT	10
46100	Customized Components	PRODUCT	10
46101	Industry Electronics	SECTOR	11
46103	Tools	SECTOR	11
46104	Intelligent Solutions	SECTOR	11
46105	Home Appliances Industry	SECTOR	11
46106	Tools Industry	SECTOR	11
46107	Industrial Intelligent Control Products	SECTOR	11
46108	Medical and Semiconductor Equipment	SECTOR	11
46110	Vaccine	PRODUCT	10
46111	Pigs	GPE	1
46112	Blue Ear	CONCEPT	8
46113	Fujia	CONCEPT	8
46114	Lanningjia	CONCEPT	8
46115	Lanlijia	CONCEPT	8
46116	Yuanlijia	CONCEPT	8
46117	Lilijia	CONCEPT	8
46118	Zhifujia	CONCEPT	8
46119	Weilijia	CONCEPT	8
46120	Wenchangjia	CONCEPT	8
46122	Warp-knitting	SECTOR	11
46123	Medical device	SECTOR	11
46124	Financial investment	SECTOR	11
46125	Automotive interior fabrics	PRODUCT	10
46126	Medical device products	PRODUCT	10
46127	Liver	ORG	5
46128	Gallbladder	ORG	5
46129	Spleen	ORG	5
46130	Kidney	ORG	5
46131	Pancreas	ORG	5
46133	Coating	SECTOR	11
46134	Plastic	SECTOR	11
46135	Public Railway Transportation	SECTOR	11
46136	Road Freight Transport Station Operation	SECTOR	11
46137	Transport Goods Packaging Services	SECTOR	11
46138	Domestic Freight Forwarding Agency	SECTOR	11
46139	Railway Transportation Auxiliary Activities	SECTOR	11
46141	Urban Housing	SECTOR	11
46142	Tourism Real Estate	SECTOR	11
46143	Health Care Properties	SECTOR	11
46145	Virtual Operator Services	SECTOR	11
46146	Mobile Internet Industry Services	SECTOR	11
46147	Mobile Resale Businesses	SECTOR	11
46149	Titanium	PRODUCT	10
46150	Titanium Alloys	PRODUCT	10
46151	Zirconium Alloys	PRODUCT	10
46152	Rare Metal Materials	PRODUCT	10
46153	Titanium/Steel Clad Plates	PRODUCT	10
46154	Zirconium/Steel Clad Plates	PRODUCT	10
46155	Stainless Steel/Steel Clad Plates	PRODUCT	10
46156	Composite Transition Joints	PRODUCT	10
46157	Composite Rods	PRODUCT	10
46158	Metal Fibers	PRODUCT	10
46159	Metal Fiber Met	PRODUCT	10
46160	Multi-Layer Sintered Meshes	PRODUCT	10
46161	Powder Sintered Parts	PRODUCT	10
46163	Metal Tool Cabinets	PRODUCT	10
46164	Precision Sheet Metal Parts	PRODUCT	10
46165	Photo-voltaic Inverters	PRODUCT	10
46166	Electrical Control Cabinets	PRODUCT	10
46167	High and Low Voltage Circuit Breakers	PRODUCT	10
46168	Approximately 140 Countries	GPE	1
46170	Headquarters in Changshu, China	GPE	1
46172	Chips and Data Services	PRODUCT	10
46173	Navigation Products	PRODUCT	10
46174	Ceramic Components	PRODUCT	10
46175	GNSS SoC Chips	PRODUCT	10
46176	Base Station	PRODUCT	10
46177	Vehicle-Mounted	PRODUCT	10
46178	UAV	PRODUCT	10
46179	High-Seismic	PRODUCT	10
46180	Satellite Communication	PRODUCT	10
46181	Ceramic	PRODUCT	10
46182	Timing	PRODUCT	10
46183	Physical Networked RFID	PRODUCT	10
46184	Survey GNSS	PRODUCT	10
46186	Financial Self-Service Industry	SECTOR	11
46187	Artificial Intelligence Solutions	CONCEPT	8
46188	Cash Depositors	PRODUCT	10
46189	Recyclers	PRODUCT	10
46190	Full Function Automated Teller Machines	PRODUCT	10
46191	Self-Service Machines	PRODUCT	10
46192	Intelligent Deposit Machines	PRODUCT	10
46193	Retail Dispensers	PRODUCT	10
46194	Cash Sorting Machines	PRODUCT	10
46195	Branch Transformation Software	PRODUCT	10
46196	Terminal Software	PRODUCT	10
46197	Security Software	PRODUCT	10
46198	Cash Management Software	PRODUCT	10
46199	Digital Banking Software	PRODUCT	10
46201	Cloud and Mobile PMS	PRODUCT	10
46202	Ancillary Services Management	PRODUCT	10
46203	Data Management Solutions	PRODUCT	10
46204	Point of Sale Software	PRODUCT	10
46205	IT Services for Restaurants and Hospitality	PRODUCT	10
46206	POS Hardware	PRODUCT	10
46207	Kitchen Printers	PRODUCT	10
46209	Branded Clothing Products	PRODUCT	10
46210	Retail Shops	SECTOR	11
46211	SAINT ANGELO	CONCEPT	8
46212	HAZZYS	CONCEPT	8
46213	LaFuma	CONCEPT	8
46214	SOLOSALI	CONCEPT	8
46215	HENRY GRANT	CONCEPT	8
46216	Cloud wing intelligence	CONCEPT	8
46217	BONO	CONCEPT	8
46218	Camicissima	CONCEPT	8
46219	elitebasic	CONCEPT	8
46222	Gold ingots	PRODUCT	10
46223	Antimony ingots	PRODUCT	10
46224	Antimony trioxide	PRODUCT	10
46225	Nano antimony oxide	PRODUCT	10
46226	Antimony glycol	PRODUCT	10
46227	Plastic masterbatch	PRODUCT	10
46228	Cathode antimony	PRODUCT	10
46229	Refined antimony	PRODUCT	10
46230	Ethylene glycol antimony	PRODUCT	10
46231	Plastic flame retardant masterbatch	PRODUCT	10
46234	Integrated Circuit (IC) Packaging and Testing Services	SECTOR	11
46235	Wafer Probe	PRODUCT	10
46236	Strip Testing	PRODUCT	10
46237	Final Testing	PRODUCT	10
46238	System Level Testing	PRODUCT	10
46239	Test Platform and Engineering Services	SECTOR	11
46240	Analog and Mixed Signal	SECTOR	11
46241	Radio Frequency	SECTOR	11
46242	High-Performance Calculated Devices	SECTOR	11
46243	Baseband	SECTOR	11
46244	Memory Devices	SECTOR	11
46246	Veterinary Medicine	PRODUCT	10
46247	Crop	PRODUCT	10
46248	Pork Products	PRODUCT	10
46249	Mixed Feed Additives	PRODUCT	10
46250	Pre-Mixed Feed Additives	PRODUCT	10
46251	Pesticide Production	PRODUCT	10
46252	Duck Breeding	PRODUCT	10
46254	Air End	PRODUCT	10
46255	Scroll	PRODUCT	10
46256	Air Compressors	PRODUCT	10
46257	Vacuum Pumps	PRODUCT	10
46258	50 Countries	GPE	1
46261	Sightseeing Ropeway and Scenic Spots Projects	PRODUCT	10
46262	Huashan Cableway	PRODUCT	10
46263	Qiandao Lake Cableway	PRODUCT	10
46264	Fanjing Mountain Scenic Spot	PRODUCT	10
46265	Monkey Island Scenic Spot	PRODUCT	10
46266	Tourism Complex	PRODUCT	10
46268	Automotive/Industrial Heat Treatment	PRODUCT	10
46269	Heat Transfer System Solutions	PRODUCT	10
46270	New Energy Product Solutions	PRODUCT	10
46271	Fin Stock for Air Conditioner	PRODUCT	10
46272	Clean Technology Solutions	PRODUCT	10
46273	Hydrophilic Coatings/Light Aluminum Foils	PRODUCT	10
46274	Aluminum Alloy Hot-Rolled Billets/Large Flat Ingots	PRODUCT	10
46275	Aluminum Alloy Cast-Rolled Coils	PRODUCT	10
46276	Coated and Plain Aluminum Foils	PRODUCT	10
46278	Smart Railway Products	PRODUCT	10
46279	Smart Library Products	PRODUCT	10
46280	Smart Retail Products	PRODUCT	10
46281	Smart Culture and Tourism Products	PRODUCT	10
46282	Tobacco and Alcohol Warehousing and Logistics Solutions	PRODUCT	10
46283	Electronic Tags and Other Products	PRODUCT	10
46284	Enterprise Rail Transport	SECTOR	11
46285	Track Scale Distribution Vehicle Number	PRODUCT	10
46286	Infrared Axle Temperature Detection	PRODUCT	10
46287	Intelligent Weighing Management Solutions	PRODUCT	10
46288	Smart Public Library RFID	PRODUCT	10
46291	Architectural Curtain Walls	PRODUCT	10
46292	Architectural Doors and Windows	PRODUCT	10
46293	Low-E Coated Energy-Saving Glass	PRODUCT	10
46294	IT Thin Glass	PRODUCT	10
46295	Fireproof and Explosion-Proof Glass	PRODUCT	10
46296	Ultra-Clear Solar Glasses	PRODUCT	10
46297	Building Curtain Wall Units	PRODUCT	10
46298	Energy-Saving Doors and Windows	PRODUCT	10
46300	Door Control Systems	PRODUCT	10
46301	Industrial Automatic Control Systems	PRODUCT	10
46302	Special Gears	PRODUCT	10
46303	Non-Standard Gears	PRODUCT	10
46304	Standard Gears	PRODUCT	10
46305	Electric Drive Equipment	PRODUCT	10
46306	Starting	PRODUCT	10
46307	Roller Table	PRODUCT	10
46308	Braking	PRODUCT	10
46310	Polyol	PRODUCT	10
46311	Isopropanolamine	PRODUCT	10
46312	Propylene glycol and ethers	PRODUCT	10
46313	Polyether polyols	PRODUCT	10
46314	Cement additive	PRODUCT	10
46315	Polyurethane insulation panels	PRODUCT	10
46316	Technology licensing	CONCEPT	8
46317	Process tech package preparation	CONCEPT	8
46318	Start-up guidance	CONCEPT	8
46319	Staff training	CONCEPT	8
46321	Plant-based sweeteners	PRODUCT	10
46322	Natural flavors	PRODUCT	10
46323	Functional ingredients	PRODUCT	10
46324	Food and beverage ingredients	PRODUCT	10
46325	Animal and pet nutrition products	PRODUCT	10
46327	Zirconic Products	PRODUCT	10
46328	Bio-ceramic	SECTOR	11
46329	Optical Communication Devices	PRODUCT	10
46330	Solid Oxide Fuel Cells	PRODUCT	10
46331	Electronic Ceramics	PRODUCT	10
46332	Artificial Gemstones	PRODUCT	10
46333	Ceramic Colored Glaze	PRODUCT	10
46334	Advanced Refactory	PRODUCT	10
46335	Other New Materials and Industries	SECTOR	11
46337	Insulated and miniaturized electrical equipment	PRODUCT	10
46338	Insulated medium and low voltage cable distribution boxes	PRODUCT	10
46339	Cable docking boxes	PRODUCT	10
46340	Silicone rubber cable accessories	PRODUCT	10
46341	Separable connectors	PRODUCT	10
46342	External busbar connectors	PRODUCT	10
46343	Lightning arresters	PRODUCT	10
46344	APG rings oxygen resin products	PRODUCT	10
46345	Tubular bus bars	PRODUCT	10
46346	SMC electrical equipment boxes	PRODUCT	10
46348	Digital Energy Technology	SECTOR	11
46349	Energy Digital Control Systems	PRODUCT	10
46350	Enterprise Energy Management Systems	PRODUCT	10
46351	Energy Storage EMS	PRODUCT	10
46352	Energy Storage Smart Cloud Networks	PRODUCT	10
46353	Optical Storage Charging Micro-grid Smart Energy Management Platforms	PRODUCT	10
46354	Intelligent Power Operation and Maintenance Systems	PRODUCT	10
46355	Photovoltaic Power Plant Operation Management Systems	PRODUCT	10
46356	Industrial and Strategic Investment Products and Services	PRODUCT	10
46358	Compound Fertilizers	PRODUCT	10
46359	Terminal Service	SECTOR	11
46360	Nitrophosphate Fertilizers	PRODUCT	10
46361	Phosphate Rock	PRODUCT	10
46363	Advanced copper-based materials	PRODUCT	10
46364	Military carbon materials	PRODUCT	10
46365	Precision copper strips/plates	PRODUCT	10
46366	High-end copper conductor materials	PRODUCT	10
46367	Copper alloy wire rods	PRODUCT	10
46368	Special steel	PRODUCT	10
46369	Furniture tubes	PRODUCT	10
46370	Carbon fiber composite materials	PRODUCT	10
46371	High-end thermal equipment	PRODUCT	10
46372	Headquarters in Wuhu, China	GPE	1
46373	Formerly known as Anhui Jingcheng Copper Co., Ltd.	ORG	5
46375	Viscose Fiber	PRODUCT	10
46376	Viscose Fiber Products	PRODUCT	10
46377	Degradable Fibers	PRODUCT	10
46378	Functional Fibers	PRODUCT	10
46379	Textile Raw Materials	PRODUCT	10
46380	Steam Heat Supply	PRODUCT	10
46381	Power Production	PRODUCT	10
46383	Jianhua Hospital	ORG	5
46384	Kanghua Hospital	ORG	5
46385	Futian Hospital	ORG	5
46386	Mingzhu Hospital	ORG	5
46387	Outpatient	CONCEPT	8
46388	Inpatient	CONCEPT	8
46389	Medical Services Business	SECTOR	11
46390	Medical Services Business in China	SECTOR	11
46392	Mobile and web games	SECTOR	11
46393	Game of Thrones Winter Is Coming	PRODUCT	10
46394	Saint Seiya Awakening: Knights of the Zodiac	PRODUCT	10
46395	Era of Celestials	PRODUCT	10
46396	League of Angels-Heaven's Fury	PRODUCT	10
46397	League of Angels	PRODUCT	10
46398	League of Angels II	PRODUCT	10
46399	League of Angels III	PRODUCT	10
46400	Legacy of Discord	PRODUCT	10
46401	Light of Thel: Glory of Cepheus	PRODUCT	10
46402	Rangers of Oblivion	PRODUCT	10
46403	Paradise Land	PRODUCT	10
46405	Electronic Digital Caliper Products	PRODUCT	10
46406	Electronic Digital Micrometer Products	PRODUCT	10
46407	Electronic Digital Display Meter Products	PRODUCT	10
46408	Vertical and Horizontal Machining Centers	PRODUCT	10
46409	Gantry Machining Centers	PRODUCT	10
46410	Turning Centers	PRODUCT	10
46411	Vernier and Dial Calipers	PRODUCT	10
46412	Height Gages	PRODUCT	10
46413	Dial and Other Indicators	PRODUCT	10
46415	Metallurgical	SECTOR	11
46416	Servo	SECTOR	11
46417	Energy Vehicle	SECTOR	11
46418	Construction Tower Cranes	PRODUCT	10
46419	Lifting Metallurgical Machinery	PRODUCT	10
46420	Textile Machines	PRODUCT	10
46422	Financial self-service equipment	PRODUCT	10
46423	Financial self-service software	PRODUCT	10
46424	Autonomous devices	PRODUCT	10
46425	Terminal application	PRODUCT	10
46426	Monitoring and management	PRODUCT	10
46427	System security	PRODUCT	10
46428	Comprehensive application	PRODUCT	10
46429	System support class	PRODUCT	10
46430	Mobile application	PRODUCT	10
46432	Smart Parks	SECTOR	11
46433	Building	SECTOR	11
46434	Smart Solutions	SECTOR	11
46436	Optical, electrical, and fluid connection technologies and equipment	PRODUCT	10
46437	Indoor power	PRODUCT	10
46438	Transmission and internal board power transmission	PRODUCT	10
46439	RF signal transmission	PRODUCT	10
46440	Signal monitoring	PRODUCT	10
46441	Fronthaul fiber	PRODUCT	10
46442	Data center cooling	PRODUCT	10
46443	Generic cabling	PRODUCT	10
46444	Rack board-to-board power supply	PRODUCT	10
46445	Rack power distribution	PRODUCT	10
46446	Rack data exchange	PRODUCT	10
46448	Printer Consumables	PRODUCT	10
46449	Printer Main Control SoC Chips	PRODUCT	10
46450	Consumable Chips	PRODUCT	10
46451	Industrial-Grade/Vehicle-Grade Microcontrollers	PRODUCT	10
46452	System-Level Chips	PRODUCT	10
46453	Encryption Chips	PRODUCT	10
46454	General Printer Consumables	PRODUCT	10
46455	Printing Management Services	PRODUCT	10
46456	Investment and Management Services	PRODUCT	10
46458	Outdoor Media	SECTOR	11
46459	Event Execution	SECTOR	11
46460	Integrated Media and Marketing	SECTOR	11
46461	Commercial Printing Services	SECTOR	11
46462	Media and Related Industries	SECTOR	11
46463	Newspaper Media Company	ORG	5
46464	Integrated Marketing Communication Services	SECTOR	11
46465	Creative Planning	SECTOR	11
46467	Magnesium Alloy	PRODUCT	10
46468	Aluminum Alloy	PRODUCT	10
46469	Magnesium Particles	PRODUCT	10
46470	Master Alloy	PRODUCT	10
46471	Die Castings	PRODUCT	10
46474	Supply Chain Platforms	SECTOR	11
46475	Brand Operations	SECTOR	11
46476	FMCG Services	SECTOR	11
46477	Cross-Border Logistics	SECTOR	11
46478	Government Procurement	SECTOR	11
46479	Enterprise Procurement	SECTOR	11
46480	Enterprise Digital Services	SECTOR	11
46481	Small and Medium-Sized Enterprises	SECTOR	11
46483	Electronic and Electric Products	PRODUCT	10
46484	Wholesale Distribution	SECTOR	11
46485	New Energy Source Industries	SECTOR	11
46487	Lead frame	PRODUCT	10
46488	Substrate	PRODUCT	10
46489	Flip chip packaging products	PRODUCT	10
46490	System-in-package	PRODUCT	10
46491	Bumping	PRODUCT	10
46492	Wafer level products	PRODUCT	10
46493	MEMS and sensors	PRODUCT	10
46494	Testing services	PRODUCT	10
46495	Co-design simulation services	PRODUCT	10
46496	Integrated circuit packaging and testing services	CONCEPT	8
46498	Roast Duck	PRODUCT	10
46499	Duck Snacks	PRODUCT	10
46500	Duck Meat Crisps	PRODUCT	10
46501	Egg Yolks	PRODUCT	10
46502	Food Catering Services	SECTOR	11
46503	Chinese Restaurants	SECTOR	11
46505	Joint Sales	SECTOR	11
46509	Optical components	PRODUCT	10
46510	Digital projectors	PRODUCT	10
46511	Digital cameras	PRODUCT	10
46512	Smart phones	PRODUCT	10
46513	Night vision sights	PRODUCT	10
46514	Observation sights mirrors	PRODUCT	10
46515	Aiming and target calibration systems	PRODUCT	10
46516	Reconnaissance monitoring and display equipment	PRODUCT	10
46517	Laser range finders	PRODUCT	10
46518	Photoelectric countermeasure equipment	PRODUCT	10
46519	Light weapons	PRODUCT	10
46520	Individual soldier systems	PRODUCT	10
46522	Tools and Dies	PRODUCT	10
46523	Auto Panel Dies	PRODUCT	10
46524	Auto Panels	PRODUCT	10
46527	Packaging materials	PRODUCT	10
46528	Lithography laser transfer film/paper	PRODUCT	10
46529	Laser composite film/paper-based laser packaging	PRODUCT	10
46530	Color cigarette films	PRODUCT	10
46531	Degradable materials	PRODUCT	10
46532	Cigarette labels	PRODUCT	10
46533	Color box packaging	PRODUCT	10
46535	Lithium Energy Industry	SECTOR	11
46536	Battery Grade Lithium Carbonate	PRODUCT	10
46537	Lithium Hydroxide	PRODUCT	10
46538	Lithium Ore Mining and Dressing Business	SECTOR	11
46539	Electrode Materials	PRODUCT	10
46540	Lithium Cobalt Oxide	PRODUCT	10
46541	Lithium Manganese Oxide	PRODUCT	10
46542	Ternary Materials	PRODUCT	10
46543	Lithium Iron Phosphate	PRODUCT	10
